"No.","Time","Source","Destination","Protocol","Length","Info"
"955","0.000012","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=141976 Win=131072 Len=0"
"956","0.000366","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"957","0.000018","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=144800 Win=131072 Len=0"
"958","0.001865","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"959","0.000010","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=147624 Win=131072 Len=0"
"960","0.001523","142.250.189.14","192.168.1.19","TLSv1.3","4290","Application Data, Application Data, Application Data, Application Data"
"961","0.000017","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=151860 Win=131072 Len=0"
"962","0.001041","142.250.189.14","192.168.1.19","TLSv1.3","7114","Application Data, Application Data, Application Data, Application Data, Application Data"
"963","0.000012","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=158920 Win=131072 Len=0"
"964","0.000448","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data, Application Data, Application Data"
"965","0.000031","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=161744 Win=131072 Len=0"
"966","0.001013","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"967","0.000013","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=164568 Win=131072 Len=0"
"968","0.000487","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"969","0.000034","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=167392 Win=131072 Len=0"
"970","0.000816","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"971","0.000122","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"972","0.000007","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=170216 Win=131072 Len=0"
"973","0.000840","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data, Application Data"
"974","0.000285","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"975","0.000022","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=174452 Win=131072 Len=0"
"976","0.000166","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"977","0.000023","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=177276 Win=131072 Len=0"
"978","0.001087","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data, Application Data, Application Data"
"979","0.000019","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=180100 Win=131072 Len=0"
"980","0.000956","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"981","0.000032","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=182924 Win=131072 Len=0"
"982","0.000938","142.250.189.14","192.168.1.19","TLSv1.3","4290","Application Data, Application Data, Application Data"
"983","0.000015","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=187160 Win=131072 Len=0"
"984","0.000447","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data, Application Data"
"985","0.000009","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=189984 Win=131072 Len=0"
"986","0.000467","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"987","0.000040","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"988","0.000007","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=192808 Win=131072 Len=0"
"989","0.000254","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data, Application Data"
"990","0.001228","142.250.189.14","192.168.1.19","TLSv1.3","4290","Application Data, Application Data, Application Data"
"991","0.000016","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=198456 Win=131072 Len=0"
"992","0.000494","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"993","0.000033","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=201280 Win=131072 Len=0"
"994","0.000423","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data, Application Data"
"995","0.000477","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"996","0.000009","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=204104 Win=262400 Len=0"
"997","0.000134","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data, Application Data"
"998","0.000294","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data, Application Data"
"999","0.000011","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=206928 Win=262400 Len=0"
"1000","0.000978","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1001","0.000040","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1002","0.000020","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=209752 Win=262400 Len=0"
"1003","0.000276","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1004","0.000518","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1005","0.000009","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=212576 Win=262400 Len=0"
"1006","0.000176","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1007","0.000705","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data, Application Data"
"1008","0.000032","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=215400 Win=262400 Len=0"
"1009","0.000158","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1010","0.000674","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"1011","0.000028","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=219636 Win=262400 Len=0"
"1012","0.000747","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data, Application Data"
"1013","0.000037","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=222460 Win=262400 Len=0"
"1014","0.000758","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1015","0.000021","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=223872 Win=262400 Len=0"
"1016","0.000066","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1017","0.001234","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data, Application Data"
"1018","0.000000","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1019","0.000032","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=228108 Win=262400 Len=0"
"1020","0.000116","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1021","0.000035","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=229520 Win=262400 Len=0"
"1022","0.000171","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1023","0.000059","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1024","0.000023","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=232344 Win=262400 Len=0"
"1025","0.001061","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1026","0.000000","142.250.189.14","192.168.1.19","TLSv1.3","153","Application Data, Application Data, Application Data"
"1027","0.000044","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=3496 Ack=233855 Win=262400 Len=0"
"1028","0.085922","192.168.1.19","8.8.8.8","TLSv1.3","421","Application Data"
"1029","0.000102","192.168.1.19","142.250.189.14","TLSv1.3","2770","Application Data"
"1030","0.000009","192.168.1.19","8.8.8.8","TLSv1.3","421","Application Data"
"1031","0.000687","192.168.1.19","142.250.189.14","TCP","66","56991  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1032","0.003628","192.168.1.19","142.250.189.14","TCP","66","56993  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1033","0.008155","192.168.1.19","142.250.189.14","TCP","66","56994  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1034","0.000597","192.168.1.19","142.250.189.14","TCP","66","56995  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1035","0.000667","192.168.1.19","142.250.189.14","TCP","66","56996  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1036","0.000392","192.168.1.19","8.8.8.8","TLSv1.3","421","Application Data"
"1037","0.000492","192.168.1.19","8.8.8.8","TLSv1.3","421","Application Data"
"1038","0.017070","8.8.8.8","192.168.1.19","TCP","60","443  >  56951 [ACK] Seq=10806 Ack=3167 Win=74240 Len=0"
"1039","0.000312","8.8.8.8","192.168.1.19","TCP","60","443  >  56972 [ACK] Seq=7931 Ack=2066 Win=70912 Len=0"
"1040","0.005607","8.8.8.8","192.168.1.19","TLSv1.3","1012","Application Data"
"1041","0.001493","8.8.8.8","192.168.1.19","TLSv1.3","1013","Application Data"
"1042","0.010498","8.8.8.8","192.168.1.19","TCP","60","443  >  56970 [ACK] Seq=4458 Ack=965 Win=67840 Len=0"
"1043","0.000000","8.8.8.8","192.168.1.19","TCP","60","443  >  56952 [ACK] Seq=10807 Ack=3167 Win=74240 Len=0"
"1044","0.001116","142.250.189.14","192.168.1.19","TCP","60","443  >  56976 [ACK] Seq=233855 Ack=6212 Win=78080 Len=0"
"1045","0.001912","142.250.189.14","192.168.1.19","TCP","66","443  >  56991 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"1046","0.000119","192.168.1.19","142.250.189.14","TCP","54","56991  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"1047","0.002073","8.8.8.8","192.168.1.19","TLSv1.3","1013","Application Data"
"1048","0.000568","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1049","0.000101","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1050","0.000020","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=236679 Win=262400 Len=0"
"1051","0.000426","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1052","0.000134","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1053","0.000030","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=239503 Win=262400 Len=0"
"1054","0.000834","142.250.189.14","192.168.1.19","TCP","66","443  >  56993 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"1055","0.000089","192.168.1.19","142.250.189.14","TCP","54","56993  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"1056","0.000125","192.168.1.19","142.250.189.14","TLSv1.3","571","Client Hello (SNI=www.youtube.com)"
"1057","0.000024","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1058","0.000023","192.168.1.19","142.250.189.14","TLSv1.3","571","Client Hello (SNI=www.youtube.com)"
"1059","0.000186","142.250.189.14","192.168.1.19","TLSv1.3","4290","Application Data, Application Data, Application Data"
"1060","0.000047","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=245151 Win=262400 Len=0"
"1061","0.001218","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"1062","0.000038","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=247975 Win=262400 Len=0"
"1063","0.000182","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1064","0.000247","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1065","0.000052","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=250799 Win=262400 Len=0"
"1066","0.000345","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1067","0.000090","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1068","0.000034","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=253623 Win=262400 Len=0"
"1069","0.000578","192.168.1.19","142.250.188.246","TCP","66","56998  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1070","0.001226","8.8.8.8","192.168.1.19","TLSv1.3","1466","Application Data"
"1071","0.000000","8.8.8.8","192.168.1.19","TLSv1.3","198","Application Data"
"1072","0.000041","192.168.1.19","8.8.8.8","TCP","54","56970  >  443 [ACK] Seq=965 Ack=6014 Win=131072 Len=0"
"1073","0.000070","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1074","0.000485","142.250.189.14","192.168.1.19","TLSv1.3","4290","Application Data, Application Data, Application Data"
"1075","0.000045","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=259271 Win=262400 Len=0"
"1076","0.000579","142.250.189.14","192.168.1.19","TLSv1.3","4290","Application Data, Application Data, Application Data"
"1077","0.000040","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=263507 Win=262400 Len=0"
"1078","0.000786","142.250.189.14","192.168.1.19","TLSv1.3","4290","Application Data, Application Data, Application Data"
"1079","0.000060","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=267743 Win=262400 Len=0"
"1080","0.000923","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"1081","0.000035","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=270567 Win=262400 Len=0"
"1082","0.000824","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1083","0.001618","142.250.189.14","192.168.1.19","TLSv1.3","8526","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"1084","0.000052","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=280451 Win=262400 Len=0"
"1085","0.000077","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1086","0.000050","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=281863 Win=262400 Len=0"
"1087","0.001010","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1088","0.000000","142.250.189.14","192.168.1.19","TCP","66","443  >  56994 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"1089","0.000141","192.168.1.19","142.250.189.14","TCP","54","56994  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"1090","0.000800","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"1091","0.000030","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=286099 Win=262400 Len=0"
"1092","0.000542","142.250.189.14","192.168.1.19","TLSv1.3","4290","Application Data, Application Data, Application Data"
"1093","0.000035","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=290335 Win=262400 Len=0"
"1094","0.000688","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"1095","0.000040","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=293159 Win=262400 Len=0"
"1096","0.000310","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1097","0.000000","142.250.189.14","192.168.1.19","TCP","66","443  >  56995 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"1098","0.000097","192.168.1.19","142.250.189.14","TCP","54","56995  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"1099","0.000668","142.250.189.14","192.168.1.19","TCP","66","443  >  56996 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"1100","0.000000","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1101","0.000100","192.168.1.19","142.250.189.14","TCP","54","56996  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"1102","0.000041","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=295983 Win=262400 Len=0"
"1103","0.000766","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"1104","0.000047","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=298807 Win=262400 Len=0"
"1105","0.000443","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data, Application Data"
"1106","0.000039","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=301631 Win=262400 Len=0"
"1107","0.001036","142.250.189.14","192.168.1.19","TLSv1.3","5702","Application Data, Application Data, Application Data, Application Data"
"1108","0.000049","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=307279 Win=262400 Len=0"
"1109","0.000120","192.168.1.19","142.250.189.14","TLSv1.3","571","Client Hello (SNI=www.youtube.com)"
"1110","0.000004","192.168.1.19","142.250.189.14","TLSv1.3","571","Client Hello (SNI=www.youtube.com)"
"1111","0.000077","192.168.1.19","142.250.189.14","TLSv1.3","571","Client Hello (SNI=www.youtube.com)"
"1112","0.000480","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"1113","0.000020","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=310103 Win=262400 Len=0"
"1114","0.001134","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"1115","0.000024","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=312927 Win=262400 Len=0"
"1116","0.000878","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"1117","0.000015","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=315751 Win=262400 Len=0"
"1118","0.000960","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1119","0.000090","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1120","0.000007","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=318575 Win=262400 Len=0"
"1121","0.000750","142.250.189.14","192.168.1.19","TLSv1.3","5702","Application Data, Application Data, Application Data, Application Data"
"1122","0.000106","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=324223 Win=262400 Len=0"
"1123","0.000088","142.250.189.14","192.168.1.19","TLSv1.3","1466","Application Data"
"1124","0.001435","142.250.189.14","192.168.1.19","TLSv1.3","4290","Application Data, Application Data, Application Data"
"1125","0.000027","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=329871 Win=262400 Len=0"
"1126","0.000732","142.250.189.14","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"1127","0.000022","192.168.1.19","142.250.189.14","TCP","54","56976  >  443 [ACK] Seq=6212 Ack=332695 Win=262400 Len=0"
